Id,Message,Labels
1287833360107175937,ja to jogando lol depois dessa eu tw chamo no braw,O O O O O O O O O O B-Drug 
1287830202844880897,gatinho,O 
1287829790104354816,que linda meu amô,O O O O 
1287825537428332544,a xena e a gabrielle se bejaro  como diria xorao do xarli braw hj ngm vai estragar meu dia,O O O O O O O O O O O O O O O O O O O 
1287825524530786306,já postou foto fumando cigarrobraw hoje adolescente moderno,O O O O O O O O 
1287816338292047874,nao foi nada de mais dor de cabeça vo dormi,O O O O O O O O O O 
1287814615171301382,dos criadores de cabeleleila leila vem aí milky boby braw,O O O O O O O O O O 
1287813863325433857,pedi uma seda e veio braw kkkkk,O O O O O O O 
1287799461721321474,eu até poderia mais você viu do jeito que fico quando fumo um braw né kkkkkkkk,O O O O O O O O O O O O O O O O 
1287793291841482754,eu kkkkkjj,O O 
1287790662189027328,tá desculpado haha mas fico com outros q sugeriram o debate com o drauzio e ia ser da hr discutindo justiça  e política de drogas com o mano braw,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287788847540174849,aí eu tenho que dar rt em toda minha trajetória enquanto  eu diria que essa foi a terceira partida mais emocionante que eu já vi obviamente só perde pra liberta e pro br de 2009,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287767290847670273,em casa tava mó legalize pena que meu braw acabou,O O O O O O O O O O 
