Id,Message,Labels
1290994734610157568,é literalmente isso gente  mas sou gente fina eu juro,O O O O O O O O O O 
1290994711843536898,qualquer garota com voz fina  loli,O O O O O O 
1290993820650426368,merecem mesmo são a fina flor do esgoto todo apoio ao ex juiz ele não merece tanto ódio e rancor dessa gentalha,O O O O O O O O O O O O O O O O O O O O O O 
1290993695412584448,ate os professores riam da minha voz fina os fortes me batiam e os fracos me humilharam mas todo mundo arruma um jeito de rir de mim,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290993128267288579,só gente fina prudente e sofisticada,O O O O O O 
1290992569275555840,tem como ser fina demais sim quando a espessura delas nao e suficiente pra manter sua corrente sanguínea e vc é obrigado a amputalas isso felizmente é uma ocasião rara,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290992263011729408,se a calça contorna as curvas do corpo ela é o que pois é justa e tô vendo ali que vai até o 48 logo seu argumento de silhueta fina foi refutado,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290992204392157185,quem fala isso é pq não tem dois metros de perna fina e se usar um short desses fica parecendo um embrulho de presente num palito de churrasco,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290992103829508099,eu tenho um trampo pago minhas contas sou até q gente fina e sempre parece q ta faltando alguma coisa,O O O O O O O O O O O O O O O O O O O O 
1290991976536580097,mano ela tem 173m de altura ela é meia japonesa meia polonesa ela canta pra caralho dança pra caralho ela toca bateria e piano e ainda é gente fina o suficiente pra sempre dar like nos comentários e qrt precisa de mais alguma coisa,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290991861801324545,os apoiadores todos encrencado inclusive o mbl agora aparece a delegada do caso baleada td gente fina,O O O O O O O O O O O O O O O O O 
1290991465460572164,slim não é justo e sim fino um modelo de calça para quem tem uma silhueta fina por isso a numeração não alcança números maiores,O O O O O O O O O O O O O O O O O O O O O O O O O 
1290991421827227648,queria ficar o resto da vida com a mesma cintura fina que eu acordo pela manhã,O O O O O O O O O O O O O O O O 
1290991262032637954,a jennie toda fina e a rosé com prato de pedreiro,O O O O O O O O O O O 
1290991256550748162,depois sonhei que ela voltava e dessa vez bem mais que linda à meia luz me afagava e sua pele era tão fina quando acordei meu bem chegava seria onça ou menina chegar assim de madrugada cheirando à flor de tangerina,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290990448937521152,“eu sei ser fina querida mas também sei ser chave de cadeia”,O O O O O O O O O O O O 
1290990259212345345,fui ver um colar pra mim no insta da loja ne tm mais aliança doq o colar anem sou apaixonada em aliança fina comprar pra mim usar sozinha pq assim num dá kkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290990036033449987,um café bem feito com leite e pão massa fina com ovo tudo pra mim de manhã melhor coisa,O O O O O O O O O O O O O O O O O O O 
1290989875722891264,sou obrigado a mostrar minha coxa fina e meu joelho estranho por conta do calor,O O O O O O O O O O O O O O O 
1290989408712261633,só coisa fina,O O O 
1290989297454153735,kkkkkkkk gente fina kkkkkkk,O O O O 
1290989246401187840,estou no pé da escada essas almofadas lem são pressionadas apenas na superfície por duas polegadas embora a superfície pareça muito fina à medida que você se aproxima dela é quase como se uma poeira  estivesse boa este é um passo falso para fora do lem agora,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290989170366779400,é só dar tabaco pra ela ela é gente fina,O O O O O O O O O O 
1290988787581976576,tirei manchas ferruginosas que se pretendiam eternas com algo bem mais prosaico pedra pome bicarbonato de sódio e o velho esforço de esfregar uma lixa d’água bem fina também resolve e nem uma nem outra risca a louça,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290988671303385090,pq amg ele tem cara de ser gnt fina,O O O O O O O O O 
1290988340104310787,poiiis não haaaa apaixonados como nós na praia nada além de nós e areia fina no,O O O O O O O O O O O O O O O O 
1290988280129957890,o léo antes de me mudar aqui pra portugal eu encontrava com ele direto em um self service perto dos nossos trabalhos ali no lourdes cara gente fina demais,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290987696312197121,já que fizeram a nota de 200 aproveita e tira de circulação essa moeda de 50 centavos fina,O O O O O O O O O O O O O O O O O O 
1290987200985931776,sim menina disse q gostou das minhas fotos por eu ter cintura fina fiquei tipo “ tá de sacanagem né  “ e essas agências querem q a gente faça book pra ter umas fotos prontas pra trabalho,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290987058446716928,aheuaheu eu falo pra caramba digam aí hihihi eu abomino o biroliro mas falo mais de política em off com amigos porque eu não tenho paciência de ver minion nas minhas  já tenho problema demais no momento  deixa vocês mesmo só que são gente fina,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290987041409425408,a única coisa entre eu e meu sonho e ser gostozissima cintura fina de corset fem dom é a minha preguiça de fazer abdominais,O O O O O O O O O O O O O O O O O O O O O O O O 
1290986568480587776,dois áudios do jo naba penso eu deve ser algo importante os áudios falando em voz fina oooo psciosa coisa mai linda do titio ooo vc eh pciosidade ooo ti papai coi mais linda de ti papai coisa fofa ooo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290986228217712640,sou como uma haste fina que qualquer brisa verga mas nenhuma espada corta,O O O O O O O O O O O O O 
1290985800671342593,tu confia ne quela tampinha fina pra segurar a pasta espremida dentro,O O O O O O O O O O O O 
1290985671671386112,beleza vai de gosto e eu não sei o seu então olha o mininu e vê o que acha porém é gente fina faz mágica na cozinha acompanha moda boteco tudo e tem um senso de humor de alta qualidade  pra decidir o que deve ser defenestrado,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290985571989491712,bom dia gente fina elegante e sincera uma semana na twitch e já virei afiliado já disse que amo vcs hoje,O O O O O O O O O O O O O O O O O O O O O 
1290985552485986304,meu sonho de consumo é me vestir e ser como essas mulheres todos os dias roupa fina e combinando salto alto e maquiagem cabelo e unhas feitas empoderadas,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290985532584079360,simm kjkkk basicamente as roupas q a patrícia de fina estampa usa,O O O O O O O O O O O O 
1290984944496451584,essa meia parece ser do tipo fina hahahaha,O O O O O O O O 
1290984770567012353,as meninas inclusive eu a vida toda tiraram a sobrancelha pq era lindo ela fina e desenhada agora todo mundo doida pra engrossar pq ta na moda ela grossa toda bagunçada,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290984708067786753,na real tem sim cara o nacionalismo islâmico tá presente nesses países teocráticos que bombardeiam nações ocidentais por não seguirem os preceitos islâmicos presta atenção no que tu fala gente fina,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290984518229331969,fina como canapé de mondongo,O O O O O 
1290984299894845441,tem um motorista da sit q é meu amigão n sei o nome dele mas o batizei de sebastian lewis hamilton do lagomar diversas vezes que eu estava uns 100m longe do ponto e mesmo assim ele quebrou o protocolo e parou mó gente fina dica do dia façam amizades com motoristas,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290984154801278977,o bullying consistia desde o clássico pedir pra falar algumas palavras e eu com a voz fina falar e ser zoado até agressões verbais mesmo foi uma péssima fase mas aí vem o começo de toda a mudança,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290983682170290177,tô de  comercial aí de uma produtora de suplementos alimentares ali de guaba coisa natural coisa fina classe a tá pra você que quer porra botar um bração porr  mas você tá gordo cê num tá forte gordo é diferente de forte,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290983530340560901,resumo fina estampa 0608 tereza cristina fica aterrorizada com chegada de joana em sua casa,O O O O O O O O O O O O O O O 
1290983390406008832,fina estampa esther decide ficar na fio carioca confira o resumo desta quarta,O O O O O O O O O O O O O 
1290983346965798913,canela fina,O O 
1290982838230306816,stage name dani ele jura de pé junto que é clean mas ja zuou tanto grupo que eu perdi as contas tem uma voz fina demais então ele serve pra ser rapper ele ajuda nas composições da unit que ja ja eu explicarei sobre,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290981747904192513,vc é realmente fina tentei criar uma polêmica gastronômica com vc mas vc saiu finamente e  por cima da treta curti,O O O O O O O O O O O O O O O O O O O O O 
1290981624134414338,alicia mais tá e vc é gente fina,O O O O O O O O 
1290981600537214976,uma das melhores coisas sobre estar solteira é ter a liberdade de aplicar uma fina camada de bepantol derma antes de deitar e acordar com os lábios,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290981331330043905,antenor é encontrado entre a vida e a morte em,O O O O O O O O O O 
1290980110879920130,tu também das o cu e a cona para o mundo inteiro ver e não é por isso que és mais fina que esses dois,O O O O O O O O O O O O O O O O O O O O O O O O O 
1290979856365346821,aiaiiai esse povo falando q a voz em call e grossa ou fina eu só saio gritando e não deixo ngm falar,O O O O O O O O O O O O O O O O O O O O O O 
1290979611409514496,bomba  denúncia  hoje no capítulo de fina estampa rodrigo hilbert será acusado de fazer uma coisa errada  meu deus  esse mundo realmente está perdido,O O O O O O O O O O O O O O O O O O O O O O O O 
1290978742295240706,obgg ami aff  o twitter for iphone  minha amiga mt fina da licença,O O O O O O O O O O O O O 
1290977731149258752,depende muito eu sou mt magra pequena só uma cintura fina 160 as vezes me sinto bem e gosto de como estou as vezes me sinto pessima e só queria ser mais padrão ainda,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290977503864066052,eu vi esse vídeo nas replys do outro tweet esse menino é gente fina demais kkkk,O O O O O O O O O O O O O O O O 
1290976839071039489,diz que é novo mas é somente uma fina camada de verniz no velho a única coisa que muda pro governo atual é o curso superior pq de resto tudo igual,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290976797128105987,vejo muita gente revendo a novela fina estampa e detestando fui pioneiro então achei horrível desde a exibição original,O O O O O O O O O O O O O O O O O O O 
1290976536540184578,tópico fina estampa nerfetiti ou tereza cristina,O O O O O O O 
1290976491904339978,achei ele foi só dar uma volta no bairro pra ver se achava areia fina pra roubar um poquinho,O O O O O O O O O O O O O O O O O O O 
1290975031565197313,ceis tão  com as ruivas ruiva é coisa fina e cuidado meu povo que eles não tem alma,O O O O O O O O O O O O O O O O O O 
1290974446736596994,escrita fina e delicada,O O O O 
1290974396350377986,escrita fina e delicada,O O O O 
1290973994624208896,meu velho essa turma da lv jto é mais de extrema direita que o próprio bolsonaro são a fina flor da reação,O O O O O O O O O O O O O O O O O O O O O O 
1290973957747879936,mario vai emprestar um pouquinho dps o bicho é gente fina,O O O O O O O O O O O 
1290973868887355392,quer msm falar de canela fina  tem certeza,O O O O O O O O 
1290973710174887936,rené se vinga de tereza cristina e a faz bufar de ódio saiba como gt,O O O O O O O O O O O O O O O 
1290973323879301122,fina estampa guaracy pega esther com outro homem e toma atitude,O O O O O O O O O O O 
1290972910677643266,amiga vc é fina eu sou fina mas fazer o que cada um e cada um ela pode ter recebido uma ótima educação como uma péssima não cabe a mim julgar isso a menos que ela esteja fazendo uma puta cagada mas ela só tá comendo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290972255724412928,gente fina nas horas vagas pq quando coloca a fã q existe dentro de vc em ação eu tenho medo já disse,O O O O O O O O O O O O O O O O O O O O O O 
1290972066615828481,tênis grande meia fina a tragédia,O O O O O O 
1290971581456547841,o professor  o menino pq ele tem voz fina eu to,O O O O O O O O O O O 
1290971288551514119,é muito engraçado homem malhado com as perna fina né kkkk os cara parece o johnny bravo,O O O O O O O O O O O O O O O O O 
1290971226618368000,to assistindo fina estampa e morrendo de vontade de ver a bia levando uns tapas na cara ela é aquele tipo de personagem que faz a gente pegar raiva até do ator,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290970828268601344,ft  alpinismo industrial serviço parado chuva fina nr 18  nr35 respeitem as normas e seus,O O O O O O O O O O O O O O O 
1290970751064051712,fina estampa rené se vinga de tereza cristina e a faz bufar de ódio saiba como,O O O O O O O O O O O O O O O O 
1290970129900220423,eu fico vendo essas meninas aqui no detran de havaiana calça e uma blusinha fina de frio enquanto eu venho de calça blusa de manga jaqueta cachecol toca luva tudo pra não passa frio enquanto elas ficam morrendo de frio,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290969870637707264,não consigo expressar meu ódio por motoqueiros que tiram fina de outras motos,O O O O O O O O O O O O O 
1290969849485811712,0 vc é muito gente fina pra intimidar algm,O O O O O O O O O 
1290969308550569984,boassa mano parece ser gente fina  merece,O O O O O O O 
1290969275965022210,pq minha perna eh fina e minha cintura,O O O O O O O O 
1290969125095968769,no capítulo desta quartafeira 05 de  tereza cristina vibrará ao descobrir que antenor foi encurralado e alvejado por ferdinand e seus capangas,O O O O O O O O O O O O O O O O O O O O O O 
1290968587755290626,mais ou menos dormi pensando no exame de sangue que acabei d fazer e minha veia e pequena e fina então tá doendo mto pq o cara tem q enfiar a agulha mtas vezes pra pegar a veia fora isso dormi sim e vc,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290968399380647937,aniversário do cara mais bem humorado da flatt sempre com aqueles palpites  parabéns  tudo de bom para vcvoz fina tmj,O O O O O O O O O O O O O O O O O O O O 
1290968362462449666,fina estampa rené se vinga de tereza cristina e a faz bufar de ódio saiba como,O O O O O O O O O O O O O O O O 
1290968144195063808,queiroz é gente fina kkkkkkkk só é miliciano,O O O O O O O O 
1290967797745561601,a linha entre “preciso falar o que me incomoda” e “deixar que o outro haja de maneira espontânea” é muito fina,O O O O O O O O O O O O O O O O O O O O O 
1290967793735815168,sim eu tbm acho relativo falo isso só p irritar hahaha existe mt preconceito c boquinha fina,O O O O O O O O O O O O O O O O O 
1290967664370778117,to com a abertura de fina estampa na cabeça,O O O O O O O O O 
1290966609264287745,mó frio da porra e eu saio com blusa fina,O O O O O O O O O O 
1290966120007176192,acho lindo nos outros mas infelizmente não casam com as minhas coxa fina,O O O O O O O O O O O O O 
1290965983721594880,não sabia que tava tão frio e sai com essa blusa fina,O O O O O O O O O O O O 
1290965873486856193,eu peguei carona com o meu tio de moto e tava usando uma blusa super fina eu virei sorvete cheguei no consultório não tava sentindo nem meus dedos,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290965558519910401,fina estampa antenor é encontrado com vida em matagal,O O O O O O O O O 
1290965002904645632,as ‘ssoas as vezes mana fina deixa só,O O O O O O O O 
1290964653137440769,hj sonhei que eu tinha colocado brinco e está usando correntinha fina não entendi nada,O O O O O O O O O O O O O O O 
1290964331375595521,os cara tri gente fina e eu apavorada muito mangolona,O O O O O O O O O O 
1290963142911107072,tao lindo pena que a voz é fina,O O O O O O O O 
1290962877038436352,oh esen põe te fina,O O O O O 
1290962429392883712,voar sentado é coisa fina,O O O O O 
1290962353417224193,ac a menina da risada mais silenciosa do mundo muito gente fina já me pagou pastel man namoral você é 10,O O O O O O O O O O O O O O O O O O O O O 
1290961415352786955,lil peep presley miller chorão janis joplin marilyn monroe e elis regina quantos ídolos se foram em vão e o playboy incentiva a usar branca fina,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290960978595717120,o bagui ficou muito doido eu vou mentir pra que kkkkkk coisa fina dms,O O O O O O O O O O O O O O 
1290960202959917056,ei amigão colabora ai te achei mó gente fina,O O O O O O O O O 
1290959876588318722,fina estampa patrícia arma emboscada para o exnamorado,O O O O O O O O 
1290959332927057920,mlk gente fina te amo,O O O O O 
1290959207752138754,floripa é tudo de bom tem as melhores e mais  festas são mais dias do que porto é mais barato do que porto é mais bonita do que porto tem os  vendedores mais legais desse mundo só vai gente fina as festas são inclusas,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290958384926261249,em  antenor é alvo de tiros em matagal,O O O O O O O O 
1290957731730464770,sua irmã eh gente fina,O O O O O 
1290957441614610444,se tiver algum console q me segue ai os mlk sao gente fina,O O O O O O O O O O O O O 
1290956004184805377,a beleza da ilha de porto santo praia de areia fina água quente e um clima magnífico que mais precisa para umas férias de sonho contactenos para mais informações 919 914 310,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290955527892205568,peguei bode muita gnt fina elegante e sincera grandes amizades porem grandes julgamentos alguns poucos em busca de auto afirmação outros q ñ tem nada a oferecer além de um cargo cada jornada é única e isso aqui era p ser mais divertido amo o tuinto  por ora me despeço,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290955037338996736,inclusive que coisa fina o disco novo do dominic fike,O O O O O O O O O O 
1290954651563696128,ontem conheci um menino fazendo a cópia da chave da minha casa aqui em fortal city ele trabalha no picapay loiro alto costas largas e cintura fina todo musculoso e definido e pahhh senti atração,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290953392748199936,primeiro tweet lido do dia obrigado por me deixar o dia inteiro cantarolando when it rain and rain com uma voz fina irritante milhares de vezes hoje em um ciclo sem fim  todos ao redor,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290952137556598784,amigo é de fina estampa,O O O O O 
1290952082271412224,clã inteiro exceto os irmao gnt fina la d resto tomara que morra,O O O O O O O O O O O O O 
1290951639394902016,mt foda namorar mulher nesse evento né a riven eh ui ui tsudere ate mandei as braba pra ela mas no final ela eh só mt amiga a lillia eh burrinha gente fina mas burrinha a ahri eh desumilde vc elogia e ela te zoa a cassiopeia era a candidata perfeita daí ela me traiu,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290951106324029440,petrolina não era quente né fervendo eu tô aqui morrendo de frio uma chuva fina lá fora a água da to eita parece saída direto das geleiras do polo norte o combinado era eu passar calor não frio suspeito que em cg eu vou sofrer,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290950950123974659,todo mercado em credcimento a peneira fics bem mais fina assim como houve com youtube antes era só liger a camera e voila agora se vc nao atende os pré requisitos vc fica pra tras tem muita gente streamando na quarentena e algo mais  vai demandar cedo ou tarde,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290950773363400705,vai entrar no lugar da grande obra chamada fina estampa,O O O O O O O O O O 
1290950761736802305,e também vamos esperar a análise fina e sofisticada do especialista em segurança átila tamarindo,O O O O O O O O O O O O O O O 
1290949994460192769,fina estampa baltazar se transforma no hulk e sai que nem trator após descoberta · notícias da tv,O O O O O O O O O O O O O O O O O O 
1290948356026642432,é por isso que ele usa sinto as calças não apertam seu abdômen por conta da cintura fina se formos observar as coxas é que estão segurando as calças   bts,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290947944120823811,é sacanagem fazer qualquer alteração do midoriya o cara é gente fina demais,O O O O O O O O O O O O O 
1290946037423788032,• • • • • • • bom do  sse com período de 10 segundos e perde força ao longo do dia  nne fraco pela manhã virando lse  à tarde  agradável borracha fina marés …,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290946002355200001,tem uma cama de 2x2m no quarto dos meus pais mas minha mae dormiu no sofá da sala com 1 mantinha fina a noite inteira bom dia,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290945583071600640,a perna tao fina que de frente parece que tá de costas,O O O O O O O O O O O O 
1290943907044483074,acordei de madrugada um frio do caralho e eu com uma coberta super fina acordei me tremendo toda encolhida mais um pouco teríamos um caso de hipotermia que sensação horrível,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290942110259130369,caldo violín guitarra e voz para abrir as portas da eternidade gloria infinita venres en rois en tres mini concertos gratis nas aldeas de contimundi 20h no hórreo da fina de soto a cubela 2145 na eira do fidalgho dabaixo rois 2330 frente a da santa,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290941730527809536,com a casca mais fina que uma folha de papel dá até pra ver o interior sem uma única semente pra não atrapalhar o vermelho da alma,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290941678493237248,e trabalhar e estudar não ir tirar um douturamento em cambridge é coisa de gente fina portugal tem tantas  boas  e certamente mais baratas,O O O O O O O O O O O O O O O O O O O O O O O O 
1290940389604700160,tem muitas miúdas mal nutridas se achando ponta fina,O O O O O O O O O 
1290939970245492736,tudo bem eu ter uma faixa do hino nacional ou mano walter ainda com a voz fina no início da carreira no pen drive mas cláudia leite fica meio complicado de explicar,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290938958239629317,a chuva desce fina no gramado e tudo o mais se aquieta,O O O O O O O O O O O O 
1290937072325361664,kakyoin tmb é gente fina,O O O O O 
1290936321020776448,quão maior minha raiva mais fina fica minha voz hoje eu tava parecendo um apito gritando sozinha no banheiro,O O O O O O O O O O O O O O O O O O O 
1290931345649209344,acabei de lembrar que qnd minha gata tava viva teve um dia que eu sai do banheiro pelado e fui me trocar no meu quarto e ela tava dentro do guarda roupa e eu tava pulando e minha rola balançando daí ela puxou minha rola doeu p crl aquela vagabunda das garra fina,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290930062418640898,às vezes eu pego umas redações para corrigir e me sinto meio mal serão esses  de comunicação que o mercado vai ter que lidar aonde você esteve nesses 8 semestres que não sabe que título e linha fina não tem ponto final e que foto sempre precisa de legenda é foda,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290929750572179456,gente fina é outra coisa,O O O O O 
1290928673458135040,obrigada xu vo assiti court mesmo que seja mono yas é gente fina,O O O O O O O O O O O O O 
1290925926684020736,sim os cara é gente fina,O O O O O O 
1290925305410928640,a grande maioria dos gringos aqui tem uma condição financeira melhor que eu ou são bancados no geral mas todo mundo é gente fina pra krl,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290925051144032256,eu só quero ter uma cinturinha fina e um corpo legal,O O O O O O O O O O O 
1290923464073916416,canela fina,O O 
1290922898748854272,fala fina canalha esse ex juizeco fdp vai parar na cadeia,O O O O O O O O O O O 
1290920971625521152,gosto quase nada de você gente fina fumante fdp,O O O O O O O O O 
1290917377262129153,manhatam eu querop transar dentro do carro só com mulheres nos quilômetros próximos em cima da parte mais fina da ponte,O O O O O O O O O O O O O O O O O O O O O 
1290916644924129280,não me compara deus não fez pessoas iguais,O O O O O O O O 
1290916493476200448,o segredo é conhecer boa coisa mesmo não tendo,O O O O O O O O O 
1290915680729083909,esse teu jeito de menina é uma joia tão fina,O O O O O O O O O O 
1290915407885459456,eu sou igual ela tipo a minha cintura é fina e o meu quadril super largo  as minhas coxas também eu tenho muita coxa é igual o dela kk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290914122301935617,ientrei no cedup achei q era puta dum mala mas é gente fina pra crl tmj meu mano sentirei sdds de vc no cedup,O O O O O O O O O O O O O O O O O O O O O O O O 
1290912149926227969,canela fina,O O 
1290910124136071168,mas ao mesmo tempo se tiver voz fina for menor q eu e cabelão eu perco tudo tbm,O O O O O O O O O O O O O O O O O O 
1290907104698609665,mano pq parece que as minas do rj sempre são gente fina  kkkk,O O O O O O O O O O O O O 
1290905766875013121,sigam a nossa banca só coisa fina por vir,O O O O O O O O O 
1290905189642371072,como assim não sou seu tipo sou mó gatinho gente fina,O O O O O O O O O O O 
1290904982980562945,pele de mulher é mais fina que de homem tho,O O O O O O O O O O 
1290904610958462977,lançando bombas tal qual aguinaldo silva ao escrever fina estampa e o sétimo guardião,O O O O O O O O O O O O O O 
1290904500446859265,nao sei o que é pior a oneshot original ou essa tentativa de remake mais fracassada que fina estampa que eu tô tentando fazer sou um desastre como escritora,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290901928231280641,tipo advogada assim mas mais fina,O O O O O O 
1290901242840064000,pior q eu joguei com 4 mlk mt gente fina agora os cara ficaram vendo a loja de eletronico la e falando compra aquele relogio ali mano de ouro mo pica lança la,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290899778813997059,tava aq fina nem lembrando dessas coisas e a senhora vem com esses trem faz eu quebrar não,O O O O O O O O O O O O O O O O O O 
1290899438043566080,vc se recupera amg fica tranquila mas eu ainda to apaixonada demais por esses livros esse fina logo tudo acho que nunca amei tanto um final,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290899351334727680,aquela mulher que tem a cintura fina quero me casar com ela,O O O O O O O O O O O O 
1290898788291354630,inclusive os técnicos da minha internet foram super gente fina trocaram o roteador e cabos de boinha valeu moço que joga lol você é foda obrigado pela ajuda,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290897476673769473,fedida é a rola fina do teu pai,O O O O O O O O 
1290896184911986694,eu tbm esperava fina estampa recebeu a fusão de vingadores e transformers,O O O O O O O O O O O O 
1290895989725855749,2 linda perfeita maravilhosa amo muito gente fina pra caramba sdsss,O O O O O O O O O O O 
1290895969807204360,no cume ai no alto daquele cume plantei uma roseira o vento no cume bate a rosa no cume cheira quando vem a chuva fina salpicos no cume caem formigas no cume entram abelhas do cume saem,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290895949162852352,muito gata e gente fina  conversamos de vez em quando tenho vontade de conversar mais e de beijar tb,O O O O O O O O O O O O O O O O O O O 
1290894446352097281,vou mandar uma carts dizendo aliança fina,O O O O O O O 
1290893756204486656,ja que este é o ponto me segue de volta sou gente fina,O O O O O O O O O O O O O 
1290892741069635584,o tédio nos faz desenhar com caneta ponta fina e canetao de quadro branco,O O O O O O O O O O O O O O 
1290890494298468352,escrito com bic de escrita fina a letra vai pras mina sem esquecer os parceiro falando nisso congelado amigo da voz fina não desafina na quina redonda quando existe,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290889649901178880,um presidente traíra de voz fina eu passo hahaha,O O O O O O O O O 
1290888357191573506,fiz uma vez só mas ela já é fina então n vejo muita necessidade,O O O O O O O O O O O O O O 
1290888160298389505,desisti n carioca se eh foda pd conta cmg joaozin se joga mtt e eh mtt gnt fina,O O O O O O O O O O O O O O O O O O 
1290886887343824896,seu audio rindo agora com a voz fina,O O O O O O O O 
1290886769274224640,no homeless tinha um senhor que era público cativo feito eu ia toda semana chamava arminina pra dançar e era  por nós gente fina demais do nada aqui me perguntando se o bichim tá bem,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290886345527885824,concordo plenamente carioca é tudo gente fina,O O O O O O O 
1290885884846452736,ca linda nunca cheguei ter intimidade mas se é bfr é gente fina,O O O O O O O O O O O O O 
1290884968109965314,só música fina kkkkkk,O O O O 
1290884680531742720,daqui a pouco pelé johnson canela fina,O O O O O O O 
1290884632486060032,eu ria que nem o luffy voz fina demais kkkk,O O O O O O O O O O 
1290884247784493061,sou doidinha por aliança fina,O O O O O 
1290883910734356482,conheci uma menina super gente fina mora em são paulo,O O O O O O O O O O 
1290883599651217408,qual foi pelé da canela fina,O O O O O O 
1290883551483895809,fina estampa em 2020,O O O O 
1290883350723428352,você prefere óculos com armação preta e fina não invente moda na próxima vez que trocar de grau de mim para mim mesma,O O O O O O O O O O O O O O O O O O O O O O O 
1290883118191316992,fina a adélia,O O O 
1290882626828599296,n  nunca cheguei a conversar parece ser gente fina,O O O O O O O O O 
1290882133788168193,0508 kesia vamos ver quem vai ser a próxima sócia 0508 kesia sem ser a fina 0508 kesia não gosto dela  eu passo mal com essa grt,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290882047838433280,só tem gente fina e de bem na direita,O O O O O O O O O 
