Id,Message,Labels
1291038117869301761,índole questionável,O O 
1291038010084077568,assim eu ponho fé,O O O O 
1291038003192836096,mana isso ja aconteceu cmg eu n lembro de toquei uma siririca no meio do sonho e o pior é q quando eu acordei a tv tava ligada e eu n deixei ela ligada kkkkkkkkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291037991608233987,pam aqui pode mandar áudio sabia,O O O O O O 
1291037956543782912,só entender que eu não quero e não me sinto bem com isso porra se fuder,O O O O O O O O O O O O O O O O 
1291037926462230528,vem aí pam cantora aaaaaa,O O O O O 
1291037845625417729,pam você é maravilhosa,O O O O 
1291037820237250560,man qual a dificuldade da minha mãe de entender que eu simplesmente não me sinto bem fazendo exames nas partes íntimas com homens “ amas se vc não gosta de homem pq tá namorando um”” man é cada bosta q ela fala,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291037696538947590,eu acabei de lembrar do meu sonho e mano puta que pariu que sonho perfeito poderia acontecer aaaaaaaa,O O O O O O O O O O O O O O O O O O 
1291037537411055616,coisas que só quem é mãe vai saber hahahah,O O O O O O O O O 
1291037447934156801,sono pronta al  pam pam,O O O O O 
1291037282762448896,obrigada pam,O O 
1291037276076679173,eu ganho,O O 
1291037020538757122,tomara que caia pra série c e termine de falir tem é que se foder mesmo nem na série b com 6 pontos não deixam de arrongancia bando de nojentos,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291036974149763072,faz um querida kkk só fazer um,O O O O O O O 
1291036447064166402,puts pam ai cê me quebra,O O O O O O 
1291036417519489026,pam quando acabar a pandemia tem q gravar com eles kkkk chama todos p sua academia kkkk,O O O O O O O O O O O O O O O O O 
1291036273654857735,também tem o office ladies apresentado pela jenna fischer pam e angela kinsey angela,O O O O O O O O O O O O O O 
1291036161788514309,não tava já tava tudo uma merda,O O O O O O O 
1291036078019837955,relaxa pam isso não dependia de você não era algo possível de controlar,O O O O O O O O O O O O O 
1291036034654973953,meu maior medo,O O O 
1291035927758999554,perfil visualizado por 8 pessoas,O O O O O 
1291035808749834241,no vídeo que o minho postou eu vi bolas nas partes dela a pam fala que é o cu  mas tá muito saltado pra ser o cu kkkkk enfim não chegamos a nenhuma conclusão ainda,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291035500053180423,afffff pam tu é mto tóxica kkkkkkkkk,O O O O O O O 
1291035485503201280,discussão do dia minha da pam e da jessie soonie é fêmea ou macho,O O O O O O O O O O O O O O 
1291035167054757888,andar de moto cansa macho,O O O O O 
1291035086788468737,vcs são jim e pam,O O O O O 
1291035063308648449,eu não paro de checar os meus emails,O O O O O O O O 
1291034884761194496,pam sem 1 ba,O O O O 
1291034716716638208,bom dia pandão lt3,O O O O 
1291034685729124353,claro que eu notooo,O O O O 
1291034409408376832,eu ri tanto ontem quase fiz xixi igual a pam,O O O O O O O O O O 
1291034275849146368,132 o 4 num lavo deixo pro meu irmão ou pra minha mãe rs,O O O O O O O O O O O O O O 
1291034111491145733,nem me nota kkkk,O O O O 
1291034073830494209,ninguém pra cuidar de mim,O O O O O 
1291033952564719622,o dese,O O 
1291033836759986176,bom dia  foi um arraso a live mulher3 gatos e uma gata  vcs tem que  chama a jaqueline e dri pra ficar completo,O O O O O O O O O O O O O O O O O O O O O O O 
1291033760130043904,agora vocês estão shippando a pam com o amigo do lucas o que eu perdi,O O O O O O O O O O O O O O O 
1291033699572748294,quero o livro da pam sobre o signo de escorpião,O O O O O O O O O O 
1291033571474452481,oh vei,O O 
1291033374505787392,agora vão querer uma parte da roça,O O O O O O O 
1291033319484928004,baby bash feat akon  pow se tivesse comigo era só alegria e nike no pé,O O O O O O O O O O O O O O O 
1291033296399458305,hahahahah só consegui pensar nessa pam,O O O O O O 
1291033220088303617,adulto faz assim,O O O 
1291033093437100033,jkkkkkkkkkkk ninguém amigo ninguém,O O O O 
1291032964713910275,que elas “só”,O O O 
1291032835957182464,amiga as vezes elas só querem ser reconhecidas pelo trabalho dela não é pq falam isso que elas querem biscoito até pq toda pessoa que posta uma foto quer biscoito ninguém posta foto pra não ter nenhum like e nenhum comentário e assim funciona com aqueles que produzem conteúd,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291032462714445824,só pode,O O 
1291032329201254400,kkkkkkkkkkk quem te aguenta,O O O O 
1291032266945245185,relaxa pam tem muita gente que consegui comprar eu sou uma dessas haha chegou ontem e já comecei a ler,O O O O O O O O O O O O O O O O O O O O 
1291032218199035905,o povo fala que é de humanas mas odeia escrever redação,O O O O O O O O O O O 
1291032197240160256,adoro,O 
1291031959846739968,eu que agradeço por ser su amiga todos os dias você é incrível pam obrigada,O O O O O O O O O O O O O O O 
1291031932378251266,vei a pior merda que eu e pâm fez foi ir atrás desse povo,O O O O O O O O O O O O O O 
1291031818003677184,pora pim pam,O O O 
1291031578106302464,aí que delícia rs,O O O O 
1291031533374103553,aí mds,O O 
1291031277865447424,o seu perfil foi visto por 8 pessoas nas últimas 12 horas,O O O O O O O O O O O O 
1291031096147283968,se vc acha q eu chorei durante o casamento do jim e da pam você está  certo,O O O O O O O O O O O O O O O O O 
1291030924600258561,pam no meu o cupom estava valendo p ebook tbm ja q não tem o físico mais ainda da p ter um desconto,O O O O O O O O O O O O O O O O O O O O O O O 
1291030909219737600,lucas e pam são tudo  amiga te segui desculpa achei que já te seguia,O O O O O O O O O O O O O O 
1291030816726843393,maravilhosa hahaha,O O 
1291030686376353792,eu comprei assim que saiu o vídeo e a amazon nem enviou ainda sofro com essa empresa porém obrigado por tanto pam vi teu sufoco pra conseguir esse cupom lt3,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291030535003930625,muito,O 
1291030345375244289,ainnnn eu toda vc ja viu tudo to na temporada 6  pam e jim são tudo pra mim nessa série,O O O O O O O O O O O O O O O O O O O O 
1291030321027256321,do meu pai amiga,O O O O 
1291030226311548928,pam é suas piadas,O O O O 
1291030212809981953,roda mais uma vez aí nunca te pedi nada,O O O O O O O O O 
1291030164802023424,o foda que além de linda e gostosa eu ainda sou cruzeirense,O O O O O O O O O O O O 
1291030116785684480,3 de duas vagas ótimo até o dia 21 com o cool na mão,O O O O O O O O O O O O O O 
1291030044295536642,a  da minha irmã mais velha me mata,O O O O O O O O 
1291029888821071873,eu nao to mais no grupo tem q chama ale pam ou o thiago,O O O O O O O O O O O O O O 
1291029834173472768,bom diaaaaa pam,O O O 
1291029715428560897,mas serio dps q eu assisti reassisti na vdd pq na primeira vez eu tinha 14 anos e so queria sabe de pam e jim eu sinto q meu senso de humor elevou o nivel,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291029698089226241,a pam e o gabriel,O O O O O 
1291029244194230274,a editora vai postar meu print me sentindo famosah,O O O O O O O O O 
1291029199650791425,finalmente chegei no episódio do casamento da pam e jim,O O O O O O O O O O 
1291028779268177922,eu e a pam fala mal de tanta gente mds,O O O O O O O O O O 
1291028523440918528,duvido,O 
1291028232402337795,pam mudou o user só vi isso agr e achei a coisa mais lindinha do mundo,O O O O O O O O O O O O O O O O 
1291027988549636099,amg tem no amazon prime tb mas deve ter online a primeira temporada é chatinha mas dps melhora e o jim e pamputs acho que é meu casal preferido de todas as séries eles são tudo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291027881481711617,58 1203 sara  a técnica que fez a ambientação não quis ficar na escala acho que nós assustamos ela 58 1204 pam   kkkkk não tô entendendo a sara,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291027862179520514,bom diaaa pâm,O O O 
1291027752724897792,pam acustico,O O 
1291027643681341442,pam me segue depois eu nunca te pedi nada,O O O O O O O O O 
1291026940061782017,casamento da pam e do jim tao fofo e eu só pensando que quero muito me casar um dia,O O O O O O O O O O O O O O O O O O O 
1291026799556788224,não são os mesmos produtos pra todas as box,O O O O O O O O O 
1291026542257201154,pego muito,O O 
1291026528885706752,deus tenha piedade dessas meras mortais kkkkkk,O O O O O O O 
1291026492294660103,resolve e me fala devo sair de casa umas 16 hrs,O O O O O O O O O O O 
1291026466080280576,pam vc é tudo,O O O O 
1291026432441950210,bom dia pam,O O O 
1291026376418635779,mas fiquei com raiva da pam ter voltado com o roy tipo afff,O O O O O O O O O O O O O 
1291026360513830912,olhaa não brinca assim comigo,O O O O O 
1291026297980891146,58 1158 bibizinha bom dia miga 58 1159 pam bom dia mais seco 58 1159 bibizinha bom dia miga  eu que sou a grosa fria e calculista sem coração do grupo olha não é fácil,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291026233321500672,fiquei esperando o jim aparecer na exposição da pam,O O O O O O O O O 
1291026222248591360,até buguei nem sei o que escrevi,O O O O O O O 
1291026166384648194,bom dia pam sua linda me segue,O O O O O O O 
1291026151700336644,como ajudar a não sei algo que não sei como ser kakakakaka,O O O O O O O O O O O O 
1291026110243909640,será se eu fiz alguma coisa e nem to sabendo,O O O O O O O O O O 
1291026018669662213,brota lá hj  passo aí te busco e te levo qnd for embora rs,O O O O O O O O O O O O O O 
1291025975032061952,obrigado pam,O O 
1291025957739008002,oii pam por aqui tudo na mesma,O O O O O O O 
1291025953636974592,kkkkkkkk aí senhor eu na vida me ajude a deixar de ser assim  kkkk,O O O O O O O O O O O O O O 
1291025838004228097,cadelinha de jim and pam aqui,O O O O O O 
1291025823009472513,bom dia pam,O O O 
1291025799815069697,bom dia pam,O O O 
1291025666725548033,humm entendi era pra ter ido segunda neh mana hoje to em casa,O O O O O O O O O O O O O 
1291025564954955776,quero msn para tremer a tela dos amiguinhos para chamar atenção quando demorarem a me responder,O O O O O O O O O O O O O O O O 
1291025518364590082,bom dia pam,O O O 
1291025394691461123,obrigada paixão você é demais beijão,O O O O O O 
1291025366505738251,nossa desse jeito eu vou pro inferno,O O O O O O O 
1291025346620424193,n amiga rsrs n foi isso falei c poucas pessoas preferi ficar na minha vou na mãe de santo no final da tarde,O O O O O O O O O O O O O O O O O O O O O O O 
1291025220179025921,lua tá em peixada e geral que lute,O O O O O O O O 
1291025150671028229,eu sou ninguém,O O O 
1291025116823007232,bom dia pam,O O O 
1291025102260391937,bom dia pam,O O O 
1291025048363569152,bom dia pam,O O O 
1291024900648505344,ficar de cama hoje o dia todo essa crise tá me deixando pegada,O O O O O O O O O O O O O 
1291024741957066757,boa sorte amoô fica relaxada vc vai conseguir xeroo,O O O O O O O O O 
1291024696646012928,pam me segue aqui por favor,O O O O O O 
1291024619894431745,como é tudo tão difícil p mim,O O O O O O O 
1291024613326151681,oi oi pam senti,O O O O 
1291024605101121543,mas isso é vdd credo,O O O O O 
1291024549035814914,pam me nota por favor e me segue perdi meu tt antigo luansicone,O O O O O O O O O O O O O 
1291024485341171712,oiiii pam eu senti,O O O O 
1291024403615162368,lets gooooo pam pam tum tum,O O O O O O 
1291024313303412736,bom dia pam,O O O 
1291024102375985154,bom dia pam,O O O 
1291024098248753152,bom dia pam,O O O 
1291023995958177794,tô querendo uma,O O O 
1291023991872925696,estou até agr tentando entender como dormi de pijama e acordei pelada,O O O O O O O O O O O O 
1291023279713595393,amada licença,O O 
1291023075652308992,naaaao pela aparência e jeito kkkkkkkk maggie é mega inteligente é um elogio chata,O O O O O O O O O O O O O O 
1291022956299268096,bom dia gatinha linda seu cabelo tá maravilhoso  bom dia pam  bons estudos  bom dia jess bom trabalho,O O O O O O O O O O O O O O O O O O 
1291022000668975112,gente old votei na enquete do lucas sem ver a live agora que vi lógico que a coxinha da pam estava melhor e  melhor que a dos meninos viu  perdão mas é a verdade,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291021992674631681,sonhei com michael jim e pam ótimo dia,O O O O O O O O 
1291021811585622017,o resto eu corria atrás,O O O O O 
1291021794871332864,era pam culpe meu corretor,O O O O O 
1291021770607255562,vamos lá pra são josé fazer cmg pam kkkkkkkkkkk quando isso tudo passar é óbvio,O O O O O O O O O O O O O O O 
1291021733617643520,é impressão minha ou a coxinha da pam desmaiou diante de tanta beleza na live ontem,O O O O O O O O O O O O O O O O 
1291021466478272516,bom dia gente to fazendo uma campanha cada seguidor me da 1 real,O O O O O O O O O O O O O 
1291021078299541513,se eu te falasse q essa mulher n é a pam do the office ngm acreditaria,O O O O O O O O O O O O O O O O 
1291020830860861444,kkkk eu e a pam estávamos nos perguntando se vc já acordou,O O O O O O O O O O O O 
1291020817736912897,pim pam toma lacasitos,O O O O 
1291020760476200962,sim eu te entendo muito sou bem esquecida também e como mal saio de casa acontece,O O O O O O O O O O O O O O O O 
1291020731631964164,que horas pam,O O O 
1291020621430890496,sai fora vc é caipira,O O O O O 
1291020469001490440,vc vem aqui na minha cidade blz,O O O O O O O 
1291020387711700994,eu amo pam,O O O 
1291020202495418369,olha tô fudida pq sou muito esquecida por sorte esqueci no carro se fosse em casa eu tinha troço,O O O O O O O O O O O O O O O O O O O 
1291020031770468353,é o novo,O O O 
1291019979761094656,vamo fuma narga,O O O 
1291019661002366979,agora que eu reparei q ele representou a pam com o emoji de uma princesa  é um gentleman mesmo,O O O O O O O O O O O O O O O O O O O 
1291019509000810497,pode até não ser considerado um título profissional mas sim de base  eu sei mas o título da copa ipiranga foi o primeiro de muitos que ele conquistou com o grêmio,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291019299591725056,acho q eu ja vi os eps do dinner party da vaga de emprego la q o jim chama a pam pra sair e o do casamento deles umas 15x cada,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291019149947408386,só quero saber de comer pão de queijo agora,O O O O O O O O O 
1291019149628575745,¡¡pam vamos javi,O O O 
1291019007542341635,eu toda linda saindo do carro depois de andar 1 quarteirão chego no local e lembro que esqueci a máscara no carro parabéns pra mim,O O O O O O O O O O O O O O O O O O O O O O O O O 
1291018911878610944,amigo já falhei,O O O 
1291018814885429248,assim hoje,O O 
1291018594554241025,pra vocês é pamela pam ou pampam responde ai nunca pedi nd p vcs,O O O O O O O O O O O O O O 
1291018438790516738,eu e pam a maioria das nossas conversas e sobre obra dps que tivemos nossa casinha só sabemos falar disso,O O O O O O O O O O O O O O O O O O O O 
1291018395480137729,meus pêsames pam,O O O 
1291018040662949889,não acompanhei a live ontem  mais assisti hj e ameii  pam  sua coxinha ficou mais bonita antes de assar  meninos    a de vcs deu vontade de comer depois de pronta  amei a vibe arrasaram,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291017865974427649,terça foi a tentativa de invasão do meu wsapp e hoje do meu instagram ahaha os raqueis só não contavam com minha astúcia de proteger minhas contas em duas etapas com verificação bendita seja o dia que ativei isso kkkkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291017784303013888,to só pela maquiagem que vou fazer hoje com a andressa coitada vai gastar o corretivo inteiro pra esconder as minhas olheiras,O O O O O O O O O O O O O O O O O O O O O O 
1291017697879302145,igor me solta que eu tô barraqueira hoje querendo cancelar todos os meus serviços,O O O O O O O O O O O O O O 
1291017601066438656,graças a deus já posso sair,O O O O O O 
1291017269347332099,me ajuda a ter essa atitude tbm,O O O O O O O 
1291017099742240769,já me irritou filho da puta vai dar pitado na puta q pariu porra,O O O O O O O O O O O O O O 
1291016977704726529,acabei de ver a live resumo da ópera lucas não ficou de cueca pedro não tirou a camiseta e gabi só jogou charme kkkkkkk a live foi ótimapam linda só ficaria brava de não ter assistido se pedro tirasse a blusa e se lucas tivesse ficado de cueca kkk mas eles só provocaram,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291016936541822979,só por causa da tua palhaçada que tu vai perder hoje,O O O O O O O O O O O 
1291016286705799168,kkkkkkkkk eu durmo de roupa velha nem tenho pijama,O O O O O O O O O 
1291015990621462528,akakakak amo você vai entender todos os memes e pq sempre falo dessa série kkkkkkkk  jim e pam  peraltiago  depois de te mostro o vídeo com paralelos deles quando você acabar a série,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291015882605502464,isso deveria ser informado no processo de pedido e não deixar o cliente feito besta esperando por duas semanas pelo produto desejado,O O O O O O O O O O O O O O O O O O O O O O 
1291015832210944001,fica sem poder trabalhar espero ter ajudado,O O O O O O O 
1291015796303503361,auhauah se eu tivesse tempo e habilidades de edição eu faria um clipe com todas as vezes que a pam fica visivelmente decepcionada com alguma brincadeira do jim hauhauha mas vocês não estão prontos pra esse vídeo ahauhauha,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291015567965650944,eu tava com saudade de no horário do almoço sair do trabalho e ir encontrar a pam pra almoçar e adivinha quem me mandou mensagem me chamando pra almoçar kkkkkkkkkkk a própria,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291015457298886657,meu shippe seja pra amizade ou romance continua sendo o melhor pamlu a energia q todos estão comentando existiria sempre pq era lucas e pam na live é o gabriel e pedro são tão maravilhosos q tudo foi perfeito,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291015442996383745,legal mesmo é fazer pedido de internet da  e ser informado que tem um problema na minha área que tem que ser resolvido primeiro antes de fazer o agendamento da instalação e que isso pode demorar até sexta feira que vem e a gente que trabalha com internet fica como,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291015278965530624,ela posta fotos do tipo “nem tudo que tá no instagram é verdade” mostrando o antes e depois da pose que a torna mais  eu só consigo lembrar no meme da pam de the office,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291015264662945792,o que aconteceu rt pam,O O O O O 
1291015190662840322,tava qrendo trancar a faculdade por causa da pam em relação as aulas a distância mas eu tenho uma amiga tão pika mais tão pika que vou me esforçar em terminar em ead mesmo  xiamo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291015099751309313,ai tomara que o meu não inche tbm hahahahhahah,O O O O O O O O O 
1291015038954868736,seu perfil foi visto por 6 pessoas nas últimas 2 horas,O O O O O O O O O O O 
1291014983191539713,obrigada pela dica pam,O O O O 
1291014932746706944,acho que esse ep do jim fingindo que esta virando vampiro só ficaria mais perfeito se a pam ajudasse na pegadinha,O O O O O O O O O O O O O O O O O O O O O 
1291014835958886400,e o pai da pam que passou por um pé de babosa lembrou de mim e arranco quase um pé inteiro pra me dar  eu amo o tio,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291014825225662465,pam disse que eu estava rindo quando estava dormindo,O O O O O O O O O 
1291014790203269121,hahahah concordo com as duas tal hora a brincadeira e as pegadinhas do jim são demais por isso super rola com a pam eles parecem tá em boa sintonia para saber quando ser sério brincar etc queria um boy fofinho divertido eu já sou bem chato kkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291014775644749824,eu nunca vou esquecer do vídeo que o jim fez pra pam no penúltimo episódio nunca,O O O O O O O O O O O O O O O O 
1291014663946285065,to assistindo the office e to amando e sofrendo pelo jim e a pam,O O O O O O O O O O O O O O 
1291014615095271425,parabéns pam a maior beyfã desse país e a melhor da região norte muito amor paz e alegrias pra ti,O O O O O O O O O O O O O O O O O O O O 
1291014352561213441,eu sou aquele tipo de pessoa que malha 2 dias e já fica assim “olha aqui meu muque” “olha essa coxa definida” kkkkkkkkkk,O O O O O O O O O O O O O O O O O O O O O O O 
1291014198156300294,ss vei a karen achando que o jim tinha ido la ver ela e ele depois falando que ta com a pam muito bom,O O O O O O O O O O O O O O O O O O O O O O O O 
1291013847789248517,conversar aleatórias com a pam me levaram a estar ouvindo gian e geovani nesse momento hhahahahaa,O O O O O O O O O O O O O O O O 
1291013688653209600,achei uma fancam da pam amei,O O O O O O 
1291013233881559041,o pezinho,O O 
1291013171554201600,vou gravar challenge pra eu esquecer de comer hj,O O O O O O O O O 
1291013001361883141,hj é dia hein pai,O O O O O 
1291012901818564608,se a pam trair o jim eu vou sentir,O O O O O O O O O 
1291012552152014848,o cara fala oi pam e já tão shippando kkkkk jesus amado,O O O O O O O O O O O O 
1291012352431861760,muito obrigada pelo retorno farei isso com certeza,O O O O O O O O 
1291012324946567169,sofro mais assim pq não tenho ninguém pra pensar do que quando tinha alguém,O O O O O O O O O O O O O O 
1291012308903383040,verdade na minha opinião a pam foi bem gentil ela é assim mas é muito claro o carinho dela com lucas acho que pra rolar só depende dele kkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291012262753443840,toda vez que eu me achar azarada vou lembrar que o jim pagou um festão pra pedir a pam em casamento e o andy roubou a cena,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291012144985759744,pam ignora vc é mt lgl linda maravilhosa pfvr fala cmg,O O O O O O O O O O O 
1291011782287544320,sou mto tímidaaa,O O O 
1291011668319834112,obrigada kkkkkkkkkk,O O 
1291011330284167177,05082020 105718 pam  bom dia mô 05082020 105907 meu estresse  bom dia vida 05082020 105910 meu estresse  acordou já 05082020 105916 meu estresse  milagre sem graça né kkkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291011151208361984,já leu boa noite da pam é incrível,O O O O O O O O 
1291011151065686017,verdade,O 
1291010994114826241,obrigada titia pam lt3 mas acho que ela vai fazer também tá toda empolgada vendo os vídeos,O O O O O O O O O O O O O O O O O 
1291010785343426563,forças pam forças,O O O 
1291010448498794498,eita  kakakakak,O O 
1291010224745263111,não tem pra onde fugir kkkkk,O O O O O O 
1291010083984486400,vei a pam nem acredito,O O O O O 
1291009962278354949,menina eu tava babada de sono,O O O O O O 
1291009733860655112,todo dia eu sonhando que sou a melhor amiga da pam,O O O O O O O O O O O 
1291009183844835328,não sei fazer a 1 da lista vou trancar minha vida,O O O O O O O O O O O 
1291009157118689281,é pam kkkk,O O O 
1291008617244758016,fudeu kkkkkkk,O O 
1291008272858853379,me odiar é perca de tempo kkkk sou gente boa demais,O O O O O O O O O O O 
1291008204885950464,deus sou eu de novo me da paciência só pra essa muie na minha frenteeeee,O O O O O O O O O O O O O O O 
1291008145154805762,tanta louça pra lavar e eu só queria ficar deitada,O O O O O O O O O O 
1291008108307853312,miga eu não coloquei uma pedra de gelo e não inchou nada,O O O O O O O O O O O O 
1291008006050721792,faz muito gelo minha cara não inchou muito pq ficava com gelo toda hora,O O O O O O O O O O O O O O 
1291007815985897472,que pim que pam que pam que pim,O O O O O O O O 
1291007700504129538,eu to num ódio vey quando eu fiz o contrato disse que ia descontar só 22 no mês agr descontaram 4000 vtnc,O O O O O O O O O O O O O O O O O O O O O O 
1291007470182293504,tenho pena de quem teve o melhor de mim e não soube aproveitar do jeito certo,O O O O O O O O O O O O O O O O 
1291007424950874112,as vezes do nada eu solto um “só os maconha pulando” e não consigo não dá risada kkkkkk nunca superarei sua mãezita pam,O O O O O O O O O O O O O O O O O O O O O O O 
1291007384635285504,olhei a hora achando q era 1020 e minha reação foi a da pam quando o michael pede algo muito absurdo e idiota,O O O O O O O O O O O O O O O O O O O O O O O 
1291007183753289733,literalmente chorando pela cena da noite do cassino com a pam e o jim e logo em seguida chorando de rir do kevin quando descobre q o oscar eh gay,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291006969088815104,vou dormir odeio ficar assim tnc,O O O O O O 
1291006811701760002,nossa mano acordei era 7 horas e eu a pam ja descobrimos tanta coisa q eu to  xell,O O O O O O O O O O O O O O O O O O 
1291006571116408833,se eu receber uma grana vou comprar meu carro e fazer minha cirurgia guento ser mais feia e andar a pé n,O O O O O O O O O O O O O O O O O O O O O O 
1291006405307174914,pois é nada haver o cara chega de surpresa e quer chamar atenção de todo jeito e a galera quer dar moral que eu saiba a live ia ser lucas e pedro essa galera não procura saber se a pam se sente confortável com essas indiretas é tanto que ela não curtiu nada do tal shipper,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291006380946620416,eu só queria uma praia e tals,O O O O O O O 
1291006349795614720,tudo que eu queria,O O O O 
1291006211471609856,eu já acho ela muito bonitinha e meiga mas dai ela coloca a foto de perfil da pam que é a cara dela aff muito fofa podia me notar logo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291006027513696256,mas como que tinha um macaco lá,O O O O O O O 
1291005677196976129,com as minhas pedrinhas no rim eu tenho feito muitos exames e ecografias e toda vez eu tenho medo de descobrir que to grávida,O O O O O O O O O O O O O O O O O O O O O O O O 
1291005445117825024,já tentei não consigo,O O O O 
1291005338280484865,liguei pro laboratório pra saber se meu exame já tava pronto e a mulher “seu nome por favor” “pamela” “é ana,O O O O O O O O O O O O O O O O O O O O O 
1291005170889961472,eu queria tanto conseguir trocar a margarina pela manteiga só que manteiga é ruim dms,O O O O O O O O O O O O O O O 
1291004805620682752,bom dia informamos que a conduta do fornecedor  como  à oferta conforme artigo 35 do cdc caso resida no estado de são paulo digitalize os documentos referentes à compra como nota fiscal etc acesse  e faça a reclamação,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291004635084394497,odeio sentir falta é uma merda,O O O O O O 
1291003709485461506,eai pam cade a att da au rsrsrsrs — ta na minha cabeça rsrsrs,O O O O O O O O O O O O O O 
1291003707539193857,inveja eu tenho de quem tem o metabolismo acelerado e faz cocô todo dia,O O O O O O O O O O O O O O 
1291003503536738305,dua c missy elliot era o feat q eu queria sem saber,O O O O O O O O O O O O 
1291003349433749505,parabéns pam tudo de melhor para você,O O O O O O O 
1291003106457780225,morrendo de sono mas a live foi top demais lucas pedro e pam dispensa comentário amoo esse trio e o  é fofo simpático um verdadeiro neném mas o que esperar de um cara que adota orquídea achada na rua né memo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291002859522265091,amg me manda o vídeo do desafio da pam,O O O O O O O O O 
1291002807995314176,muito obrigada pam elogios é sempre bem vindo você é maravilhosa,O O O O O O O O O O O 
1291002400602574848,e tem um com a angela e a pam também office ladies,O O O O O O O O O O O O 
1291002229818785792,como é que não apaixona,O O O O O 
1291001824045146115,de segunda a sexta temos que focar no progresso e encarar o processo não dá pra fugir aos sábados e domingos podemos nos divertir da maneira que quisermos acho que por esse caminho vamos atingir os nossos objetivos nos divertindo no percurso,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291001768051200001,meu bacon favorito,O O O 
1291001103216246784,o povo chipand o gabriel com a pam só deus mesmo,O O O O O O O O O O O 
1291000862601613313,meu último foi ontem  não posso fumar se n n consigo fazer dieta,O O O O O O O O O O O O O 
1291000325508407296,parabéns vc arrasou  sem vc lá teria sido muito pior  talvez nem desse certo mas a pam sozinha arrasou só faltou o sal judiaria kkkkkk gabriel já esta preparado pq o fandon vai cair em cima pq vc é muito gente boa e lindo  se acostume com elas kkkkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291000276091011072,queria comprar várias roupas porém n sei se to precisando,O O O O O O O O O O 
1291000129105866756,sobre um ano atrás,O O O O 
1291000119391850497,kkkkkkkkk vsf,O O 
1291000090308546560,a pam começou a ficar chata depois da s5,O O O O O O O O O 
1291000076169617410,pam ontem “se tu n acordar às 5 p ver o nascer cmg vou ficar braba” realidade passou 5 horas do combinado e ela nem acordou ainda,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290999924994252801,bom dia,O O 
1290999611142877184,pam parabéns hj e felicidades sempre muitos anos de colmeia para nós   o melhor signo sempre,O O O O O O O O O O O O O O O O 
1290999552468819969,num cantinho rabiscado no verso ela disse meu amor eu confesso estou casando mais o grande amor da minha vida é voceeeeee eita merda,O O O O O O O O O O O O O O O O O O O O O O O O 
